rut;usuario;correo;nombre;profesor;i1;f1;t1;r1;p1;s1;l1;i2;f2;t2;r2;p2;s2;l2;i3;f3;t3;r3;p3;s3;l3;i4;f4;t4;r4;p4;s4;l4;i5;f5;t5;r5;p5;s5;l5;i6;f6;t6;r6;p6;s6;l6;op1;op2;op3;op4;op5;op6;sv1;sv2;sv3;sv4;sv5;sv6;lt;tt;pt;game_score;score;score_a;score_p;score_d;score_s;programa2;sol1;sol2;sol3;sol4;tarea1;tarea2;controles;np;examen;final;estado
292;*;*;*;*;49.62348233;81.50047167;31.87698934;1;1;[] [1 1 2 2 2 2 2 ];7;81.51714167;153.4862547;71.96911303;2;8;[2 3 3 3 3 3 ] [1 1 1 1 ];10;153.5029077;245.501341;91.9984333;1;11;[3 0 0 0 0 0 2 3 1 3 3 3 ] [3 0 0 2 ];16;245.518025;312.371424;66.853399;1;7;[2 2 0 0 2 2 1 ] [1 1 3 3 3 3 0 ];14;312.388303;352.6800903;40.2917873;1;3;[1 2 2 2 2 2 2 2 ] [];8;352.6967863;399.9373823;47.240596;1;5;[2 2 0 0 ] [1 1 1 1 3 3 ];10;1;1;1;0;1;1;1;1;1;1;1;1;65;350.230318;35;12.14228623;9;6;5;2;2;INGENIERIA EN COMPUTACION E INFORMATICA;5.9;5.7;6.1;5.9;3.5;3.5;6.4;4.99;5;5;A
294;*;*;*;*;48.784314;114.491986;65.707672;1;9;[2 3 3 3 3 0 0 3 ] [2 ];9;114.517019;199.0525043;84.5354853;1;10;[2 3 3 3 3 ] [1 1 1 1 2 ];10;199.0774513;572.768179;373.6907277;2;29;[0 3 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;572.793185;701.6417503;128.8485653;2;8;[2 2 0 0 2 2 ] [3 3 3 3 ];10;701.6666983;849.6099947;147.9432964;3;7;[1 2 2 2 ] [3 3 3 3 ];8;849.6350127;937.9030103;88.2679976;1;6;[2 2 0 1 0 0 2 ] [1 1 1 1 3 ];12;0;1;1;1;1;0;1;1;1;1;1;1;65;888.9937443;69;19.42385252;8;6;4;3;2;INGENIERIA CIVIL INDUSTRIAL;5.8;4.7;4.6;5;1;6.6;6.4;4.95;5;5;A
300;*;*;*;*;72.42042833;101.8047683;29.38433997;1;10;[2 3 ] [3 2 2 2 2 2 1 1 ];10;101.8212563;128.6419153;26.820659;1;12;[2 3 3 3 3 3 ] [1 1 1 1 ];10;128.6582423;194.0360337;65.3777914;1;19;[3 0 1 0 0 0 0 0 2 3 1 3 3 ] [3 0 0 2 2 ];18;194.0526267;242.2163537;48.163727;1;11;[1 2 2 2 2 ] [3 1 1 3 3 3 ];11;242.2331577;276.6951277;34.46197;2;8;[1 2 2 2 2 2 ] [3 3 ];8;276.7121797;301.9007387;25.188559;1;10;[2 2 0 0 0 0 2 2 ] [1 1 ];10;0;1;0;0;1;1;1;1;0;1;1;1;67;229.3970464;70;13.43967604;8;4;4;3;2;INGENIERIA CIVIL INFORMATICA;5.6;4.5;4.7;4.6;6.2;5;4;5;5.1;5;A
301;*;*;*;*;73.766;146.468;72.702;1;1;[1 3 3 0 0 3 0 0 3 3 1 3 3 0 ] [];14;146.5013333;241.111;94.6096667;2;6;[2 3 3 3 3 3 0 0 0 0 ] [];10;241.1443333;415.8053333;174.661;1;9;[3 3 3 3 3 3 3 3 0 0 0 0 0 0 1 0 1 1 1 1 ] [3 0 0 2 0 0 3 3 3 3 1 1 1 1 1 1 1 0 0 ];39;415.8233333;549.3686667;133.5453334;2;5;[2 2 2 2 ] [1 1 3 3 3 3 3 2 ];12;549.402;626.4966667;77.0946667;1;1;[1 1 2 2 1 1 2 2 1 ] [1 1 3 3 3 3 3 ];16;626.53;730.3646667;103.8346667;1;3;[2 2 0 1 0 1 1 0 0 0 0 0 1 2 2 0 ] [1 ];17;0;1;0;0;0;0;1;1;0;1;0;0;108;656.4473335;25;21.33574993;10;7;5;2;2;INGENIERIA EN COMPUTACION E INFORMATICA;4.8;6.3;5.6;5.6;3.1;4.3;6.4;4.96;5;5;A
333;*;*;*;*;30.83326867;65.887;35.05373133;1;1;[3 3 3 ] [2 2 1 1 ];7;65.92033333;152.663022;86.74268867;2;3;[2 3 3 3 3 3 ] [1 1 1 1 ];10;152.695586;276.5953267;123.8997407;1;25;[3 3 3 3 3 3 3 3 ] [3 0 3 0 2 0 0 3 3 3 3 3 1 1 1 1 1 1 ];26;276.6137017;368.5025627;91.888861;1;10;[2 2 0 0 ] [1 1 3 3 2 3 3 3 0 0 3 3 ];16;368.5200737;416.0892093;47.5691356;1;5;[1 2 2 1 1 ] [1 1 3 3 3 3 3 ];12;416.1062423;476.0415313;59.935289;1;4;[2 2 0 0 2 2 ] [1 1 1 1 ];10;1;1;0;0;0;1;1;1;0;0;1;1;81;445.0894463;48;16.4035449;8;5;4;2;2;INGENIERIA CIVIL INDUSTRIAL;6.9;6.4;6.4;6.6;4.8;1;7;4.95;5;5;A
339;*;*;*;*;81.16479767;129.9873367;48.82253903;1;5;[3 3 3 0 ] [2 2 1 ];7;130.0041047;175.1047793;45.1006746;1;4;[2 3 3 3 3 3 ] [1 1 1 1 ];10;175.1215373;279.942781;104.8212437;1;11;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;279.959607;333.610779;53.651172;1;7;[2 2 0 0 2 2 ] [3 3 3 3 ];10;333.627557;380.0193923;46.3918353;1;4;[1 2 2 2 ] [3 3 3 3 ];8;380.0361603;436.1356577;56.0994974;1;6;[2 2 0 0 2 ] [1 1 1 1 3 ];10;1;1;1;1;1;1;1;1;1;1;1;1;61;354.886962;37;11.67239937;7;4;4;2;3;INGENIERIA EN COMPUTACION E INFORMATICA;6.7;5.6;5;5.8;1;4.6;7;4.88;5.4;5;A
366;*;*;*;*;11.09853233;59.49241933;48.393887;2;2;[3 3 3 0 ] [2 2 1 ];7;59.50906133;131.2158253;71.70676397;2;6;[2 3 3 3 3 3 ] [1 1 1 1 ];10;131.2325553;557.8897733;426.657218;6;39;[3 0 0 0 0 0 2 3 ] [0 0 2 3 0 0 0 2 2 2 2 0 ];20;557.9063503;608.4659037;50.5595534;1;5;[2 2 0 0 0 2 2 ] [3 3 3 3 ];11;608.4825387;637.3451887;28.86265;1;3;[1 2 2 ] [3 3 3 3 3 ];8;637.3618557;752.9624627;115.600607;2;16;[2 2 0 1 0 0 2 2 ] [1 1 3 2 1 1 ];14;1;1;0;0;1;0;1;1;0;1;1;1;70;741.7806794;71;18.92271558;9;5;5;2;3;INGENIERIA CIVIL INDUSTRIAL;5;6.3;4.2;5.2;7;3.7;4;4.96;5;5;A
367;*;*;*;*;71.03018167;212.6614417;141.63126;2;22;[3 3 3 0 3 0 2 ] [2 2 ];9;212.6781207;279.0247227;66.346602;1;7;[2 3 3 3 3 3 ] [1 1 1 1 ];10;279.0413717;582.678425;303.6370533;2;23;[0 3 0 0 0 0 2 3 1 3 3 3 2 ] [3 0 0 2 2 ];18;582.69509;653.093537;70.398447;1;9;[1 2 2 2 2 2 2 2 0 0 2 ] [];11;653.110201;712.220192;59.109991;1;22;[] [1 1 1 3 3 3 3 3 0 0 3 3 0 ];13;712.236864;777.799778;65.562914;1;22;[0 0 2 2 2 2 2 2 2 2 0 0 0 0 3 3 3 3 ] [];18;0;1;0;0;0;0;1;1;0;1;1;0;79;706.6862673;105;22.10147107;7;5;2;3;2;INGENIERIA CIVIL INDUSTRIAL;6.1;4.4;5.7;5.4;1;6.6;4.6;4.96;5;5;A
371;*;*;*;*;28.582181;93.89614833;65.31396733;3;1;[3 3 3 ] [2 2 1 1 ];7;93.91281933;168.1097637;74.19694437;2;3;[2 3 3 3 3 3 ] [1 1 1 1 ];10;168.1264767;249.423044;81.2965673;1;3;[0 3 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;249.439769;303.737484;54.297715;1;3;[2 2 0 0 2 2 ] [3 3 3 3 3 2 ];12;303.754227;343.6858543;39.9316273;1;4;[1 2 2 2 3 ] [3 3 3 3 3 ];10;343.7025503;385.2174643;41.514914;1;4;[2 2 0 0 ] [1 1 1 1 3 3 ];10;1;1;1;0;0;1;1;1;1;1;1;1;65;356.5517353;18;11.16163014;11;7;5;3;2;INGENIERIA CIVIL INDUSTRIAL;6.6;6.1;6.8;6.5;5.3;1;7;4.99;5;5;A
380;*;*;*;*;65.35276367;154.5312977;89.17853403;2;7;[3 3 3 ] [2 2 1 1 ];7;154.5479447;204.2325527;49.684608;2;5;[2 3 3 3 3 3 ] [1 1 1 1 ];10;204.2491667;310.3614517;106.112285;2;10;[0 3 0 0 0 0 2 3 1 3 3 3 3 ] [3 0 0 ];16;310.3780717;429.162479;118.7844073;1;4;[2 2 2 2 2 2 2 ] [3 1 1 ];10;429.179193;499.360312;70.181119;2;6;[1 2 2 2 2 2 2 2 ] [];8;499.37702;581.1467983;81.7697783;1;5;[0 0 0 0 2 2 2 2 0 0 ] [];10;1;1;1;1;1;1;1;1;1;1;1;1;61;515.7107316;37;13.22411066;3;2;1;1;1;INGENIERIA EN COMPUTACION E INFORMATICA;3.7;6.6;5.5;3.7;6.2;3.7;7;4.99;5;5;A
392;*;*;*;*;71.40294767;210.6080107;139.205063;2;8;[3 3 3 1 3 3 ] [1 1 1 ];9;210.6246427;352.1288913;141.5042486;2;13;[2 2 3 3 3 3 3 3 ] [3 2 1 1 1 1 ];14;352.1456723;479.2205817;127.0749094;1;10;[3 0 0 0 0 0 2 ] [3 0 0 2 2 2 2 0 2 ];16;479.2375927;542.474933;63.2373403;1;4;[2 2 2 2 2 2 2 0 0 0 2 ] [];11;542.491569;607.32862;64.837051;1;5;[] [1 1 3 3 3 3 3 3 3 2 0 0 3 3 0 ];15;607.345357;676.648257;69.3029;1;2;[0 0 0 0 2 2 0 0 2 2 ] [];10;0;0;1;0;0;1;1;1;1;1;0;1;75;605.1615123;42;16.62431755;1;1;0;0;1;INGENIERIA CIVIL INDUSTRIAL;5.9;6.8;6.6;6.4;5.8;1;7;5.03;5;5;A
412;*;*;*;*;121.1744497;190.8132517;69.638802;2;6;[0 3 3 3 0 3 3 ] [];7;190.846585;247.8945753;57.0479903;1;6;[2 3 3 3 3 3 0 0 ] [1 1 1 0 ];12;247.9279087;564.3875693;316.4596606;3;14;[3 3 3 3 3 3 3 3 ] [3 0 0 0 2 2 2 0 0 0 3 3 3 3 3 1 1 1 1 1 1 1 ];30;564.4209027;764.958938;200.5380353;3;6;[2 2 0 0 0 2 2 ] [1 1 3 3 3 3 0 0 ];15;764.9922713;829.3294283;64.337157;1;5;[1 2 2 1 1 2 2 2 2 2 0 0 ] [];12;829.3627617;933.547083;104.1843213;1;7;[2 2 0 0 2 2 2 2 2 1 ] [1 1 2 2 2 2 2 1 1 1 1 3 0 ];23;1;0;0;0;0;0;1;1;0;0;1;0;99;812.2059665;44;22.56871765;6;4;1;3;3;INGENIERIA CIVIL INDUSTRIAL;6.3;6.4;5.9;6.2;5.8;1;7;4.92;5.2;5;A
437;*;*;*;*;241.231601;284.865477;43.633876;1;16;[3 3 3 0 0 3 3 ] [];7;284.882128;312.915884;28.033756;1;13;[2 3 3 3 3 3 0 0 ] [1 1 ];10;312.932495;436.817341;123.884846;2;19;[0 3 0 0 0 0 2 3 2 3 1 3 3 3 1 3 1 1 2 ] [];19;436.834037;475.567906;38.733869;1;5;[2 2 2 2 0 0 0 1 2 2 2 2 ] [];12;475.58457;500.084818;24.500248;1;3;[1 2 2 2 2 2 2 2 ] [];8;500.101476;535.868608;35.767132;1;4;[2 2 3 3 0 0 2 2 2 2 0 0 0 0 ] [];14;1;1;0;0;1;0;1;1;0;1;1;1;70;294.553727;60;13.93362978;10;6;5;3;2;INGENIERIA CIVIL INFORMATICA;6.3;4.9;5.8;5.7;3.5;4.1;6.3;5.01;5;5;A
71;*;*;*;*;6.616360333;275.265394;268.6490337;4;37;[3 3 3 0 ] [2 2 1 ];7;275.282095;331.8610677;56.5789727;1;7;[2 3 3 3 3 ] [1 1 1 1 2 ];10;331.8777097;412.1875453;80.3098356;1;7;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;412.2041433;522.646111;110.4419677;1;7;[2 2 0 2 2 0 2 2 ] [3 3 3 3 ];12;522.662725;576.3412653;53.6785403;1;4;[1 2 2 2 3 ] [3 3 3 3 3 ];10;576.3581273;620.021491;43.6633637;1;4;[2 2 0 0 2 ] [1 1 1 1 3 ];10;1;1;1;0;0;1;1;1;1;1;1;1;65;613.3217137;66;16.58020523;6;5;1;2;3;INGENIERIA CIVIL INDUSTRIAL;5.2;5.4;4.6;5.1;4.4;5;7;5.14;5.1;5.1;A
100;*;*;*;*;14.01966633;52.28225067;38.26258434;1;4;[3 3 3 0 ] [2 2 2 3 1 ];9;52.29890867;124.828131;72.52922233;1;6;[2 3 3 3 3 3 ] [1 1 1 1 ];10;124.844787;221.862526;97.017739;1;7;[3 0 0 0 0 0 2 3 3 1 3 3 ] [3 0 0 2 ];16;221.879357;353.5688413;131.6894843;1;8;[2 2 2 2 0 0 0 1 2 2 2 ] [1 1 3 3 2 0 0 ];18;353.5856223;451.0733853;97.487763;1;8;[1 2 2 1 2 2 2 2 1 2 2 2 2 2 2 ] [1 1 ];17;451.0901483;514.9275023;63.837354;1;7;[2 2 0 0 2 2 0 ] [1 1 3 2 1 ];12;0;1;1;0;0;0;1;1;1;0;0;1;82;500.824147;40;16.61045562;8;7;1;4;3;INGENIERIA CIVIL INDUSTRIAL;3.8;5.5;6.2;5.2;6;1;7;4.43;6.6;5.1;A
102;*;*;*;*;27.09774833;73.57653733;46.478789;1;7;[0 3 3 3 0 3 3 ] [];7;73.60983333;201.1653367;127.5555034;2;18;[2 3 3 3 3 3 2 2 2 ] [1 1 1 1 2 2 2 ];16;201.1821897;301.7404343;100.5582446;3;12;[0 3 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 1 0 0 ];18;301.7572483;366.1185183;64.36127;1;5;[2 2 0 0 2 2 1 ] [3 1 1 3 3 3 0 ];14;366.1351903;432.0464783;65.911288;1;4;[1 2 2 1 1 ] [1 1 3 3 3 3 3 ];12;432.0631453;482.7085993;50.645454;3;8;[2 2 0 0 2 2 0 ] [1 1 1 ];10;1;0;0;0;0;1;1;1;0;1;1;1;77;455.510549;54;16.23437027;11;7;5;3;3;INGENIERIA INDUSTRIAL;6.6;5.2;3.6;5.1;4;4.8;7;5.06;5.1;5.1;A
124;*;*;*;*;12.47906167;65.45969967;52.980638;1;1;[0 0 3 3 3 1 3 3 ] [1 ];9;65.47639067;193.0755477;127.599157;2;3;[2 3 3 3 3 3 0 ] [1 1 1 ];10;193.0921877;325.0757743;131.9835866;1;5;[0 3 0 0 0 0 2 3 1 ] [3 0 0 2 2 2 2 ];16;325.0924613;375.7396113;50.64715;1;3;[2 2 0 0 2 2 ] [3 3 3 3 ];10;375.7562643;436.83276;61.0764957;2;3;[1 2 2 2 ] [3 3 3 3 ];8;436.84941;474.1667253;37.3173153;1;2;[2 2 0 0 2 2 ] [1 1 1 1 ];10;0;1;1;1;1;1;1;1;1;1;1;1;63;461.6043426;17;11.79527711;7;4;2;3;3;INGENIERIA CIVIL INFORMATICA;4.3;6;6.6;5.6;5.8;1;7;4.63;6.1;5.1;A
144;*;*;*;*;37.120956;68.84365567;31.72269967;1;5;[3 3 3 0 ] [2 2 1 ];7;68.86038867;123.141716;54.28132733;3;8;[2 3 3 3 3 3 ] [1 1 1 1 ];10;123.158383;189.4025903;66.2442073;1;7;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 2 0 ];17;189.4193003;226.4568453;37.037545;1;3;[2 2 0 0 2 2 ] [3 3 3 3 3 2 ];12;226.4735373;268.5259707;42.0524334;2;3;[1 2 2 ] [3 3 3 3 3 ];8;268.5426587;299.032363;30.4897043;1;3;[2 2 0 0 2 ] [1 1 1 1 3 ];10;1;1;0;0;1;1;1;1;0;1;1;1;64;261.827917;29;10.76235246;10;7;4;3;3;INGENIERIA CIVIL INFORMATICA;6.8;5.5;6.2;6.2;7;1;7;5.08;5.1;5.1;A
152;*;*;*;*;11.054638;41.45463533;30.39999733;1;1;[3 3 3 0 ] [2 2 1 ];7;41.47129733;98.55859733;57.0873;1;2;[2 3 3 3 3 3 ] [1 1 1 1 ];10;98.57523633;193.4043317;94.82909537;1;5;[0 3 0 0 0 0 2 3 ] [3 0 0 0 2 2 2 2 0 ];17;193.4210027;308.6278237;115.206821;3;20;[2 2 0 0 2 2 3 ] [3 3 3 3 3 ];12;308.6444687;357.1578627;48.513394;1;12;[2 2 2 1 2 2 2 2 2 ] [3 3 ];11;357.1745057;397.5135287;40.339023;1;9;[2 2 0 0 0 0 2 2 ] [1 1 ];10;1;1;0;0;0;1;1;1;0;1;1;1;67;386.3756307;49;13.66754483;5;3;3;2;1;INGENIERIA CIVIL INDUSTRIAL;6.1;5.9;6.6;6.2;7;1;7;5.1;5.1;5.1;A
154;*;*;*;*;33.68644433;111.2213463;77.53490197;2;2;[] [2 2 1 1 2 2 2 ];7;111.2546797;332.4093893;221.1547096;2;14;[2 3 3 3 3 3 ] [1 1 1 1 ];10;332.4261133;664.1261023;331.699989;2;10;[0 3 0 0 0 0 2 3 1 ] [3 0 0 2 2 2 2 ];16;664.1594357;846.5986807;182.439245;1;2;[2 2 2 2 0 0 ] [3 3 3 3 ];10;846.632014;905.264503;58.632489;1;3;[1 2 2 ] [3 3 3 3 3 ];8;905.281227;959.9318787;54.6506517;1;4;[2 2 0 0 ] [1 1 1 1 3 3 ];10;1;1;1;1;1;1;1;1;1;1;1;1;61;926.1119863;35;17.06132832;7;5;3;2;3;INGENIERIA EN COMPUTACION E INFORMATICA;6.3;6.7;5.7;6.2;6.6;1;7;5.05;5.1;5.1;A
210;*;*;*;*;106.0762453;213.2620003;107.185755;3;6;[] [2 2 1 1 2 2 2 ];7;213.2952263;654.7807;441.4854737;7;23;[2 3 3 3 3 3 ] [1 1 1 1 ];10;654.79733;940.594506;285.797176;4;8;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;940.627828;1005.82024;65.192412;1;3;[2 2 2 2 0 0 3 ] [3 3 3 3 3 ];12;1005.836893;1040.173234;34.336341;1;2;[1 2 2 ] [3 3 3 3 3 ];8;1040.189917;1140.368141;100.178224;2;3;[2 2 0 0 2 2 0 ] [1 1 1 ];10;1;1;1;0;1;1;1;1;1;1;1;1;63;1034.175382;45;19.0353962;7;5;3;2;3;INGENIERIA EN COMPUTACION E INFORMATICA;6;6.4;6.4;6.3;7;1;7;5.13;5.1;5.1;A
303;*;*;*;*;6.339343;145.980232;139.640889;3;17;[3 0 3 3 3 ] [2 1 1 0 ];9;145.996795;195.270743;49.273948;1;3;[2 3 3 3 3 3 ] [1 1 1 1 ];10;195.287306;415.289702;220.002396;5;13;[3 0 0 0 0 0 2 3 ] [3 3 0 0 2 2 2 2 0 ];17;415.306264;466.18745;50.881186;2;4;[2 2 0 0 2 2 ] [3 3 3 3 ];10;466.204012;542.690356;76.486344;2;6;[1 2 2 2 ] [3 3 3 3 ];8;542.706919;590.639196;47.932277;1;5;[2 2 0 0 ] [1 1 1 1 3 3 ];10;0;1;0;1;1;1;1;1;0;1;1;1;64;584.21704;48;15.0371255;6;4;3;1;2;INGENIERIA CIVIL INDUSTRIAL;6.6;5.5;4;5.4;5.9;1;7;4.52;6.6;5.1;A
374;*;*;*;*;44.47263333;141.8226933;97.35005997;1;6;[1 1 1 1 1 0 0 3 3 3 0 0 3 3 ] [1 ];15;141.8393533;231.5907733;89.75142;1;8;[2 2 3 3 3 3 3 3 0 0 0 0 ] [];12;231.6074333;462.8198733;231.21244;1;19;[3 3 3 3 0 0 2 3 2 2 2 0 0 0 2 3 0 0 2 3 1 3 3 ] [2 3 0 0 0 2 2 ];30;462.8365533;576.6847933;113.84824;1;39;[1 1 3 3 3 1 1 2 2 2 2 2 2 2 0 0 2 ] [2 2 2 ];20;576.7015333;682.7999333;106.0984;2;8;[1 2 2 2 2 2 2 ] [3 ];8;682.8165933;760.9820467;78.1654534;1;10;[1 1 3 0 0 0 0 ] [3 1 1 2 1 1 3 3 3 3 ];17;0;0;0;0;1;0;1;1;0;0;1;0;102;716.4260134;90;24.94118355;6;4;2;1;2;INGENIERIA CIVIL INDUSTRIAL;7;4.4;4.9;5.4;1;6.5;6.4;5.12;5.1;5.1;A
410;*;*;*;*;165.3007697;220.350776;55.0500063;1;2;[3 3 ] [2 2 1 1 2 ];7;220.367436;292.0123403;71.6449043;1;15;[2 2 3 3 2 3 3 3 3 3 ] [1 1 1 1 ];14;292.0290353;404.8541947;112.8251594;1;19;[3 0 0 0 0 0 2 3 2 3 2 3 0 ] [3 0 0 2 2 2 2 1 1 0 0 0 ];25;404.8710727;435.0646277;30.193555;1;12;[3 2 1 0 2 2 2 2 2 2 2 0 0 2 ] [];14;435.0813057;456.4248017;21.343496;1;15;[1 0 3 2 1 1 1 2 2 2 2 2 2 0 0 2 2 0 0 ] [];19;456.4414867;510.179686;53.7381993;2;20;[1 0 3 2 0 0 0 2 2 2 2 2 0 3 3 0 2 0 0 ] [];19;1;0;0;0;0;0;1;1;0;1;0;0;98;344.7953203;83;20.28922002;10;6;5;3;3;INGENIERIA CIVIL INFORMATICA;4.7;5.8;6;5.5;4.5;3.8;7;5.07;5.1;5.1;A
447;*;*;*;*;17.47633333;88.93133333;71.455;2;10;[3 3 3 0 0 ] [2 2 ];7;88.94633333;193.6623333;104.716;2;6;[2 3 3 3 3 ] [1 1 1 1 2 ];10;193.6793333;433.4766667;239.7973334;2;28;[3 0 0 0 0 0 2 3 0 1 2 2 3 3 ] [0 0 3 0 0 2 2 ];21;433.4916667;529.7906667;96.299;1;9;[1 1 3 3 1 1 2 2 2 2 0 0 ] [1 1 3 3 3 3 0 0 ];20;529.8076667;614.1396667;84.332;1;5;[1 2 2 2 3 2 2 2 2 2 2 ] [2 2 ];13;614.1566667;671.4716667;57.315;1;4;[0 0 0 0 2 2 2 ] [1 1 3 ];10;1;1;0;0;0;1;1;1;0;0;1;1;81;653.9143334;62;19.27622401;9;5;5;2;2;INGENIERIA CIVIL INDUSTRIAL;5.9;4.6;4.6;5.9;5;4;7;5.07;5.1;5.1;A
9;*;*;*;*;111.754176;493.4047727;381.6505967;9;28;[0 3 3 3 0 3 3 ] [];7;493.4214577;568.7684643;75.3470066;1;11;[2 3 3 3 3 3 0 0 ] [1 1 ];10;568.7851593;682.6055087;113.8203494;1;7;[0 3 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;682.6221097;733.1754787;50.553369;1;3;[2 2 2 2 0 0 ] [3 3 3 3 ];10;733.1923597;799.841469;66.6491093;2;4;[1 2 2 2 ] [3 3 3 3 ];8;799.858171;910.395816;110.537645;2;7;[2 2 0 0 2 2 ] [1 1 1 1 ];10;1;1;1;1;1;1;1;1;1;1;1;1;61;798.558076;60;17.36245782;2;2;2;0;0;INGENIERIA CIVIL INDUSTRIAL;5.3;6.1;6;5.8;2;6.4;4.1;5.21;5.2;5.2;A
67;*;*;*;*;4.983338333;28.38266333;23.399325;1;2;[3 3 3 0 0 ] [2 2 ];7;28.39943533;92.61450733;64.215072;2;5;[2 3 3 3 3 ] [1 1 1 1 2 ];10;92.63126733;264.9436397;172.3123724;2;12;[3 0 0 0 0 0 2 3 ] [3 0 0 0 2 2 2 2 0 ];17;264.9603177;330.0754167;65.115099;2;4;[2 2 2 ] [1 1 3 3 3 3 3 ];10;330.0920887;356.5580847;26.465996;1;2;[1 2 2 ] [3 3 3 3 3 ];8;356.5747657;393.890433;37.3156673;1;3;[2 2 0 0 2 2 ] [1 1 1 1 ];10;1;1;0;1;1;1;1;1;0;1;1;1;62;388.8235317;28;11.60771697;10;6;4;4;3;INGENIERIA CIVIL INDUSTRIAL;6.8;7;5.9;6.6;4.1;2.5;7;5.22;5.2;5.2;A
114;*;*;*;*;24.639779;128.573052;103.933273;2;11;[3 3 3 0 0 3 3 ] [];7;128.589718;406.540093;277.950375;4;35;[2 3 ] [1 1 1 1 2 2 2 2 ];10;406.556759;847.690498;441.133739;5;37;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;847.707164;983.50702;135.799856;3;13;[2 2 2 2 ] [1 1 3 3 3 3 3 2 ];12;983.523686;1103.507182;119.983496;2;8;[1 1 1 2 2 ] [1 1 1 3 3 3 3 3 ];13;1103.523848;1174.657208;71.13336;1;1;[0 0 0 0 2 ] [3 3 1 1 3 ];10;1;1;1;0;0;1;1;1;1;1;1;1;68;1149.934099;105;24.62540693;7;3;5;1;1;INGENIERIA CIVIL INDUSTRIAL;4.4;4.6;5.5;4.8;3;7;5.8;5.19;5.2;5.2;A
125;*;*;*;*;78.03040967;985.0445827;907.014173;13;214;[3 3 3 0 3 1 3 1 2 ] [2 2 2 2 0 2 1 1 1 3 3 3 0 2 0 2 1 1 1 3 3 3 ];31;985.0612487;1048.708703;63.6474543;1;10;[2 3 3 3 ] [1 1 1 1 2 2 ];10;1048.725369;1112.822806;64.097437;2;17;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;1112.839472;1155.254442;42.41497;1;9;[2 2 0 0 2 2 ] [3 3 3 3 ];10;1155.271108;1185.586562;30.315454;1;5;[1 2 2 2 ] [3 3 3 3 ];8;1185.603228;1229.651466;44.048238;1;10;[2 2 0 0 2 ] [1 1 1 1 3 ];10;0;1;1;1;1;1;0;1;1;1;1;1;85;1151.537726;265;37.15342403;8;5;4;3;3;INGENIERIA EN COMPUTACION E INFORMATICA;5.2;4;3.4;4.2;4;7;7;5.15;5.2;5.2;A
162;*;*;*;*;29.89447733;63.141949;33.24747167;1;7;[3 3 3 3 0 3 0 2 ] [2 ];9;63.158627;115.9239923;52.7653653;1;7;[2 3 3 3 3 3 0 0 ] [3 1 1 2 ];12;115.9406473;197.6161477;81.6755004;1;13;[3 0 0 0 0 0 3 2 2 2 3 ] [3 0 0 2 2 2 2 0 ];19;197.6329077;344.151704;146.5187963;2;39;[2 2 0 0 2 2 1 ] [3 1 1 3 3 3 0 ];14;344.168393;492.2221093;148.0537163;3;14;[1 2 2 2 2 2 ] [2 3 3 3 ];10;492.2387173;528.5890713;36.350354;1;6;[2 2 0 0 2 2 0 ] [1 1 1 ];10;0;0;0;0;0;1;1;1;0;1;1;1;74;498.611204;86;18.13295514;4;2;1;2;2;INGENIERIA EN COMPUTACION E INFORMATICA;6.6;4.9;5.6;5.7;2.5;5;7;5.17;5.2;5.2;A
184;*;*;*;*;83.05470267;113.6875997;30.63289703;1;1;[3 3 3 ] [2 1 1 2 ];7;113.7209317;160.4204913;46.6995596;2;5;[2 3 3 3 3 3 ] [1 1 1 1 ];10;160.4371413;207.1865433;46.749402;1;7;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;207.2198343;240.369405;33.1495707;1;4;[2 2 0 0 2 2 ] [3 3 3 3 3 2 ];12;240.386053;262.9023567;22.5163037;1;2;[1 2 2 2 2 2 2 2 ] [];8;262.9356887;290.852;27.9163113;1;4;[2 2 0 0 2 ] [1 1 1 1 3 ];10;1;1;1;0;1;1;1;1;1;1;1;1;63;207.6640443;23;9.712769791;8;6;3;3;3;INGENIERIA EN COMPUTACION E INFORMATICA;5;5.3;6;5.4;4.1;5.1;6.1;5.21;5.2;5.2;A
